System_Time,LSL_Timestamp,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
17:25:14.475,37352.6829511,1.1467342631021893e-09,4.324167728424072,233.77976989746094,120.18651580810547,1.1467342631021893e-09,163.81759643554688,1.1467342631021893e-09,-6.827897548675537
17:25:14.475,37352.686951100004,-1.9287285102365104e-09,-10.613983154296875,169.68130493164062,56.39372253417969,-1.9287285102365104e-09,79.7782211303711,-1.9287285102365104e-09,-0.8815527558326721
17:25:14.475,37352.690951100005,-1.443647840160267e-10,-11.20242691040039,155.236083984375,43.27824401855469,-1.443647840160267e-10,22.690725326538086,-1.443647840160267e-10,-23.337387084960938
17:25:14.475,37352.694951100006,2.0422843416412206e-09,-1.755715012550354,141.571044921875,54.259368896484375,2.0422843416412206e-09,-2.4703874588012695,2.0422843416412206e-09,-34.51974868774414
17:25:14.475,37352.69895110001,1.1467342631021893e-09,-1.473141074180603,123.08486938476562,35.630889892578125,1.1467342631021893e-09,-42.05830001831055,1.1467342631021893e-09,-30.35724449157715
17:25:14.475,37352.7068943,-1.9287285102365104e-09,-12.156081199645996,98.35212707519531,-24.166528701782227,-1.9287285102365104e-09,-134.26702880859375,-1.9287285102365104e-09,-30.024694442749023
17:25:14.475,37352.7108943,-1.443647840160267e-10,0.10401574522256851,39.24941635131836,-27.387832641601562,-1.443647840160267e-10,-183.8029327392578,-1.443647840160267e-10,-39.575557708740234
17:25:14.475,37352.7148943,2.0422843416412206e-09,10.489556312561035,-17.046302795410156,-27.76014518737793,2.0422843416412206e-09,-200.3839874267578,2.0422843416412206e-09,-39.19975662231445
17:25:14.475,37352.7188943,1.1467342631021893e-09,11.18295955657959,-87.22652435302734,-60.82203674316406,1.1467342631021893e-09,-241.3437042236328,1.1467342631021893e-09,-27.82729148864746
17:25:14.475,37352.7228943,-1.9287285102365104e-09,-0.02817593887448311,-130.1683807373047,-123.33675384521484,-1.9287285102365104e-09,-327.88934326171875,-1.9287285102365104e-09,-31.077070236206055
17:25:14.475,37352.7268943,-1.443647840160267e-10,1.5299339294433594,-147.06333923339844,-131.89080810546875,-1.443647840160267e-10,-344.0304260253906,-1.443647840160267e-10,-39.67721939086914
17:25:14.475,37352.7308943,2.0422843416412206e-09,10.058396339416504,-183.66021728515625,-122.93110656738281,2.0422843416412206e-09,-320.89031982421875,2.0422843416412206e-09,-21.42671775817871
17:25:14.475,37352.7348943,1.1467342631021893e-09,13.604660987854004,-248.22186279296875,-143.59140014648438,1.1467342631021893e-09,-336.05316162109375,1.1467342631021893e-09,1.9367575645446777
17:25:14.476,37352.738894300004,-1.9287285102365104e-09,6.3785247802734375,-272.7547607421875,-183.0430450439453,-1.9287285102365104e-09,-394.1042785644531,-1.9287285102365104e-09,0.29953494668006897
17:25:14.476,37352.742894300005,-1.443647840160267e-10,7.1033196449279785,-249.9486846923828,-167.2779083251953,-1.443647840160267e-10,-355.37896728515625,-1.443647840160267e-10,10.402782440185547
17:25:14.476,37352.7330897,2.0422843416412206e-09,9.283550262451172,-240.36610412597656,-151.79173278808594,2.0422843416412206e-09,-293.4976501464844,2.0422843416412206e-09,28.603225708007812
17:25:14.476,37352.7370897,1.1467342631021893e-09,2.6816775798797607,-235.30528259277344,-173.80667114257812,1.1467342631021893e-09,-287.11724853515625,1.1467342631021893e-09,40.004024505615234
