System_Time,LSL_Timestamp,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
17:16:09.786,36817.5630087,2.0422843416412206e-09,8.776348114013672,2.0422843416412206e-09,2.0422843416412206e-09,2.0422843416412206e-09,-26.54913902282715,-33.44570541381836,32.14413070678711
17:16:09.786,36817.5670087,1.1467342631021893e-09,12.685140609741211,1.1467342631021893e-09,1.1467342631021893e-09,1.1467342631021893e-09,-35.4749755859375,-82.43380737304688,29.832983016967773
17:16:09.786,36817.571008700004,-1.9287285102365104e-09,-7.481577396392822,-1.9287285102365104e-09,-1.9287285102365104e-09,-1.9287285102365104e-09,17.862743377685547,-16.759065628051758,82.86955261230469
17:16:09.786,36817.575008700005,-1.443647840160267e-10,-12.08613109588623,-1.443647840160267e-10,-1.443647840160267e-10,-1.443647840160267e-10,33.64190673828125,31.131555557250977,89.27098846435547
17:16:09.786,36817.579008700006,2.0422843416412206e-09,-1.0964022874832153,2.0422843416412206e-09,2.0422843416412206e-09,2.0422843416412206e-09,-4.632482528686523,-11.266183853149414,38.31282424926758
17:16:09.786,36817.5821265,1.1467342631021893e-09,4.385107040405273,1.1467342631021893e-09,1.1467342631021893e-09,1.1467342631021893e-09,-35.86030197143555,-35.27962112426758,0.560818612575531
17:16:09.786,36817.5861265,-1.9287285102365104e-09,-14.405325889587402,-1.9287285102365104e-09,-1.9287285102365104e-09,-1.9287285102365104e-09,6.289807319641113,54.24214172363281,31.077926635742188
17:16:09.786,36817.5901265,2.0422843416412206e-09,-3.2544898986816406,2.0422843416412206e-09,2.0422843416412206e-09,2.0422843416412206e-09,-26.297990798950195,-16.952482223510742,-19.980316162109375
17:16:09.786,36817.5941265,1.1467342631021893e-09,-9.413543701171875,1.1467342631021893e-09,1.1467342631021893e-09,1.1467342631021893e-09,-6.0008320808410645,-5.993339538574219,-15.524670600891113
17:16:09.786,36817.5981265,-1.9287285102365104e-09,-15.853779792785645,-1.9287285102365104e-09,-1.9287285102365104e-09,-1.9287285102365104e-09,24.16463851928711,42.637569427490234,-1.927456259727478
17:16:09.786,36817.6021265,-1.443647840160267e-10,-2.714261770248413,-1.443647840160267e-10,-1.443647840160267e-10,-1.443647840160267e-10,-5.996875762939453,18.61911964416504,-22.923587799072266
17:16:09.786,36817.6061265,2.0422843416412206e-09,6.408291339874268,2.0422843416412206e-09,2.0422843416412206e-09,2.0422843416412206e-09,-19.334211349487305,-1.9980223178863525,-42.74156951904297
17:16:09.786,36817.6101265,1.1467342631021893e-09,6.779837131500244,1.1467342631021893e-09,1.1467342631021893e-09,1.1467342631021893e-09,-0.5749065279960632,53.688636779785156,-30.836132049560547
17:16:09.786,36817.614126500004,-1.9287285102365104e-09,9.431249618530273,-1.9287285102365104e-09,-1.9287285102365104e-09,-1.9287285102365104e-09,10.038381576538086,89.38033294677734,-31.43634033203125
17:16:09.786,36817.618126500005,2.0422843416412206e-09,10.221969604492188,2.0422843416412206e-09,2.0422843416412206e-09,2.0422843416412206e-09,14.73641586303711,41.319976806640625,-45.23973846435547
17:16:09.786,36817.607565,1.1467342631021893e-09,10.92462158203125,1.1467342631021893e-09,1.1467342631021893e-09,1.1467342631021893e-09,12.9467134475708,3.547412872314453,-62.52406311035156
17:16:09.786,36817.611565,-1.9287285102365104e-09,30.690040588378906,-1.9287285102365104e-09,-1.9287285102365104e-09,-1.9287285102365104e-09,-48.61653518676758,-137.58323669433594,-121.88471984863281
17:16:09.786,36817.615565,-1.443647840160267e-10,27.624330520629883,-1.443647840160267e-10,-1.443647840160267e-10,-1.443647840160267e-10,-22.725671768188477,-90.50361633300781,-60.79967498779297
17:16:09.786,36817.619565,2.0422843416412206e-09,10.724888801574707,2.0422843416412206e-09,2.0422843416412206e-09,2.0422843416412206e-09,22.159793853759766,-8.478743553161621,-6.480585098266602
17:16:09.786,36817.623565,1.1467342631021893e-09,6.919930934906006,1.1467342631021893e-09,1.1467342631021893e-09,1.1467342631021893e-09,33.72606658935547,-0.5866671800613403,13.18556022644043
17:16:09.786,36817.627565,-1.9287285102365104e-09,20.023527145385742,-1.9287285102365104e-09,-1.9287285102365104e-09,-1.9287285102365104e-09,-14.389016151428223,-107.23877716064453,-25.583206176757812
17:16:09.786,36817.631565,-1.443647840160267e-10,0.05550825968384743,-1.443647840160267e-10,-1.443647840160267e-10,-1.443647840160267e-10,-9.882495880126953,-77.4034652709961,-40.54792404174805
