System_Time,LSL_Timestamp,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7
17:20:51.376,37099.4393634,-1.443647840160267e-10,-369.5523681640625,38.45744323730469,-230.73316955566406,1899.9620361328125,-3423.34619140625,1631.613525390625,-1241.7142333984375
17:20:51.376,37099.4433634,2.0422843416412206e-09,-309.65106201171875,-672.001953125,-863.9566040039062,499.0769958496094,-3176.8388671875,399.91845703125,-1149.626708984375
17:20:51.376,37099.4473634,1.1467342631021893e-09,-209.9696807861328,-1035.158935546875,-1107.5567626953125,-185.5978546142578,-2710.958984375,-192.3851318359375,-967.4263916015625
17:20:51.376,37099.4513634,-1.9287285102365104e-09,-181.1761474609375,-1610.9320068359375,-1536.487548828125,-1008.6795043945312,-2576.93505859375,-754.8526611328125,-892.1541137695312
17:20:51.376,37099.455363400004,-1.443647840160267e-10,-221.0275421142578,-2328.099365234375,-2222.651123046875,-2424.097900390625,-2636.99365234375,-1942.02197265625,-927.015869140625
17:20:51.376,37099.4463441,2.0422843416412206e-09,-136.01768493652344,-2419.640869140625,-2307.943603515625,-2913.409912109375,-2061.5029296875,-2421.637451171875,-726.0802612304688
17:20:51.376,37099.4503441,1.1467342631021893e-09,-94.2799301147461,-2973.5908203125,-2845.854248046875,-4175.69970703125,-2041.4031982421875,-3509.987060546875,-716.9561157226562
17:20:51.376,37099.4543441,-1.9287285102365104e-09,-132.2703094482422,-3826.763427734375,-3638.31884765625,-5649.55224609375,-2393.14892578125,-4623.5966796875,-824.37255859375
17:20:51.376,37099.4583441,-1.443647840160267e-10,-50.85240936279297,-3388.288818359375,-3160.598876953125,-4995.841796875,-1472.55712890625,-4087.32373046875,-505.9090881347656
17:20:51.376,37099.4623441,2.0422843416412206e-09,35.070709228515625,-3095.41162109375,-2884.989501953125,-4856.333984375,-841.2449951171875,-4089.083740234375,-294.43609619140625
17:20:51.376,37099.4663441,1.1467342631021893e-09,-2.808321237564087,-3506.462158203125,-3301.85595703125,-5822.53564453125,-1093.2706298828125,-4959.84228515625,-410.7655029296875
17:20:51.376,37099.4703441,-1.9287285102365104e-09,-122.30670166015625,-4283.369140625,-4054.08935546875,-7127.5048828125,-1736.75927734375,-5952.625,-644.0142211914062
17:20:51.376,37099.4743441,-1.443647840160267e-10,-14.509939193725586,-3806.987060546875,-3594.328857421875,-6608.384765625,-965.2239379882812,-5578.56787109375,-357.0029602050781
17:20:51.376,37099.4783441,2.0422843416412206e-09,63.95263671875,-3372.1611328125,-3175.517822265625,-6224.21923828125,-456.72528076171875,-5396.2041015625,-186.3976287841797
